route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
R37,201057814888126,14888126,,10755,0,,
XP2,201185614891093,14891093,,2934,0,,
RE6,201108714890725,14890725,,2645,0,,
R31,200955714889929,14889929,,10033,0,,
RE8,200903414887163,14887163,,2811,0,,
R28,200936014889806,14889806,,910314,0,,
S1,200975414887620,14887620,,24127,0,,
RE6,200814914889213,14889213,,2648,0,,
S1,201124814888558,14888558,,24137,0,,
XP1,201018914890257,14890257,,900374,0,,
S7,201092414890638,14890638,,24745,0,,
S1,200867314889468,14889468,,24170,0,,
R25,201138714890867,14890867,,11290,0,,
R35,200880614889533,14889533,,10582,0,,
S3,200934814889795,14889795,,900855,0,,
R6,200960614889951,14889951,,10616,0,,
S5,200902814889648,14889648,,24550,0,,
R11,201122614890782,14890782,,10182,0,,
R2,200993014890122,14890122,,22658,0,,
R11,200965614887548,14887548,,10163,0,,
RE13,200861014886886,14886886,,2398,0,,
S10,200991214890107,14890107,,25168,0,,
S3,201021314890271,14890271,,900822,0,,
S3,200839614889328,14889328,,900837,0,,
RE6,200882914889550,14889550,,2635,0,,
XP2,200875514889500,14889500,,910337,0,,
S3,201182514891068,14891068,,900881,0,,
RE3,200977214890022,14890022,,909900,0,,
RE8,201094614890695,14890695,,2843,0,,
S9,201001514890147,14890147,,24916,0,,
S2,200797014902250,14902250,,24253,0,,
R2,201055714888117,14888117,,22665,0,,
R2,200941314889847,14889847,,22609,0,,
S1,200899114889608,14889608,,24115,0,,
RE80,201151014886031,14886031,,25203,0,,
S10,201137414890857,14890857,,25161,0,,
R7,201071714890530,14890530,,10725,0,,
R34,201056914888121,14888121,,10456,0,,
R38,201171314891019,14891019,,10872,0,,
S9,201022014890274,14890274,,24983,0,,
R28,201041114890385,14890385,,910307,0,,
R1,201190014891120,14891120,,10116,0,,
R16,201019414890261,14890261,,900678,0,,
R16,200821314886639,14886639,,901659,0,,
S13,200949514889877,14889877,,24393,0,,
RE5,201186614891099,14891099,,2552,0,,
R14,201000614887753,14887753,,25869,0,,
R18,200925214887294,14887294,,10415,0,,
R18,200973614887610,14887610,,10414,0,,
S8,201002414884967,14884967,,24800,0,,
S11,201152614886045,14886045,,25237,0,,
R8,200804114886513,14886513,,10817,0,,
S5,201052314890432,14890432,,24529,0,,
S13,201007214890194,14890194,,24339,0,,
S8,200848714889562,14889562,,24820,0,,
R35,201088014890611,14890611,,10579,0,,
S50,200939314889829,14889829,,25560,0,,
S8,201095814890741,14890741,,24833,0,,
S5,201101714888392,14888392,,24548,0,,
R16,201021714890273,14890273,,900656,0,,
RE1,200876014889504,14889504,,900061,0,,
R14,200945514889892,14889892,,25819,0,,
R31,201054414888104,14888104,,10043,0,,
R17,200888714889578,14889578,,900184,0,,
S8,200943814889954,14889954,,24857,0,,
XP1,200968814889982,14889982,,900392,0,,
XP1,200969414889987,14889987,,900354,0,,
S9,200950114887448,14887448,,24914,0,,
R22,200821014889242,14889242,,910045,0,,
XP1,200992814890120,14890120,,900349,0,,
S8,200814414886588,14886588,,24842,0,,
XP2,200839014889323,14889323,,910338,0,,
RE6,200910014889675,14889675,,2620,0,,
S50,201038614890364,14890364,,25574,0,,
XP2,200878414889517,14889517,,2942,0,,
R31,200859314886879,14886879,,10030,0,,
S50,200981014890030,14890030,,25584,0,,
RE5,200865314884054,14884054,,2527,0,,
R6,201010614890209,14890209,,10622,0,,
R31,201076014890547,14890547,,10064,0,,
S13,201148214890889,14890889,,24351,0,,
S6,200801114902718,14902718,,24682,0,,
RE7,201066514888171,14888171,,901128,0,,
S6,201143714902770,14902770,,24707,0,,
R21,201023514887918,14887918,,25308,0,,
R35,200956814889933,14889933,,10578,0,,
R6,201010714885031,14885031,,10610,0,,
RE8,200894414889639,14889639,,2816,0,,
R21,200878914884154,14884154,,25303,0,,
S7,200796614889856,14889856,,24761,0,,
S5,201005714890180,14890180,,24547,0,,
R17,201118514890762,14890762,,900126,0,,
S5,201047814888050,14888050,,24556,0,,
S9,201012114890222,14890222,,24936,0,,
R22,201109014890727,14890727,,900052,0,,
R22,201117614885802,14885802,,912074,0,,
S13,200902014889640,14889640,,24353,0,,
S1,201123314890788,14890788,,24177,0,,
S3,201084114890583,14890583,,900885,0,,
R7,201174814891032,14891032,,10743,0,,
R16,200819114886625,14886625,,901646,0,,
S50,200930014889764,14889764,,25583,0,,
S9,201164914890990,14890990,,934471,0,,
R1,201157814890955,14890955,,10121,0,,
S40,200927514887307,14887307,,25454,0,,
S2,200797114901898,14901898,,24221,0,,
RE6,200810814883667,14883667,,2660,0,,
R23,201049714888067,14888067,,10221,0,,
S1,201123814888550,14888550,,24138,0,,
S30,200941114889845,14889845,,25323,0,,
R4,201000914890140,14890140,,10916,0,,
RE6,201074914890543,14890543,,2625,0,,
XP2,201033614890324,14890324,,910347,0,,
S13,201103114890692,14890692,,24337,0,,
S50,200940114889836,14889836,,25555,0,,
S4,201032814890318,14890318,,900793,0,,
XP1,200985714890065,14890065,,900395,0,,
R34,200864714886915,14886915,,10465,0,,
RE3,201102314890686,14890686,,900951,0,,
R37,201108114890724,14890724,,10756,0,,
R23,200864914886917,14886917,,10205,0,,
R7,201027214890299,14890299,,10735,0,,
RE2,201013114890226,14890226,,2217,0,,
R16,201017014890244,14890244,,900628,0,,
R5,201054814888108,14888108,,10527,0,,
S40,201040714888031,14888031,,25470,0,,
S9,200963814887538,14887538,,24966,0,,
S5,201104714890705,14890705,,24571,0,,
R3,200818314889227,14889227,,900977,0,,
R36,200904014887167,14887167,,10679,0,,
S6,200799214902497,14902497,,24625,0,,
R2,201140914890880,14890880,,22651,0,,
R28,201181614891062,14891062,,910340,0,,
R38,201023314890280,14890280,,10878,0,,
S11,200851614889373,14889373,,25052,0,,
R38,201158714886088,14886088,,10892,0,,
R35,200808814889189,14889189,,10565,0,,
S50,201080014890555,14890555,,25586,0,,
S5,201101914888393,14888393,,24557,0,,
S13,201098714890648,14890648,,24382,0,,
S11,200999414890124,14890124,,25049,0,,
S13,201098914890650,14890650,,24355,0,,
XP1,201083414890577,14890577,,900345,0,,
R6,200826114883778,14883778,,10601,0,,
R5,200904314887171,14887171,,10513,0,,
S9,201112214888462,14888462,,24968,0,,
S3,200918914889722,14889722,,900846,0,,
R8,201001014890143,14890143,,10831,0,,
S11,201006014890182,14890182,,25038,0,,
XP1,201181014891056,14891056,,900367,0,,
R28,200985314890061,14890061,,910388,0,,
R16,201018314890253,14890253,,900666,0,,
R8,201003114890161,14890161,,10814,0,,
S6,201045814902674,14902674,,24671,0,,
S13,200953614884649,14884649,,24329,0,,
R28,201082814890572,14890572,,910356,0,,
R11,200922714889741,14889741,,10169,0,,
R41,200864814886916,14886916,,10966,0,,
R17,201118714888510,14888510,,901111,0,,
RE2,201187014886288,14886288,,2222,0,,
R2,200941214889846,14889846,,22631,0,,
S6,201042514902639,14902639,,24658,0,,
R2,201041214890386,14890386,,22642,0,,
S9,200857514889426,14889426,,24905,0,,
R28,201134514890837,14890837,,910335,0,,
R22,201133714890830,14890830,,910089,0,,
S11,201098014890641,14890641,,25061,0,,
RE2,200964314889960,14889960,,2245,0,,
R1,201041414890388,14890388,,10110,0,,
R8,201099614888365,14888365,,10836,0,,
R13,201110514890734,14890734,,10317,0,,
R22,200839914889329,14889329,,910015,0,,
R8,201048314888051,14888051,,10821,0,,
R6,201158414890957,14890957,,10621,0,,
S11,200851114889369,14889369,,25053,0,,
S13,200807514889179,14889179,,24330,0,,
S9,201068214888182,14888182,,931479,0,,
R34,200882614889549,14889549,,10455,0,,
R2,201106014888428,14888428,,22668,0,,
RE80,200887814884215,14884215,,25548,0,,
R31,200990814890104,14890104,,10056,0,,
R23,201049114888058,14888058,,10234,0,,
R3,201063414890484,14890484,,900985,0,,
S1,200925014887292,14887292,,24136,0,,
R22,201066714885433,14885433,,912082,0,,
RE13,201143614888687,14888687,,2339,0,,
R7,201071114890524,14890524,,10734,0,,
R3,200822314883750,14883750,,912919,0,,
S1,201152514890929,14890929,,24029,0,,
R21,200941014889844,14889844,,25338,0,,
S9,201064714888162,14888162,,931445,0,,
S13,200858214889431,14889431,,24314,0,,
R7,201188614891113,14891113,,10723,0,,
R17,201065514888166,14888166,,901163,0,,
R8,200853214886825,14886825,,10809,0,,
S1,200953114889908,14889908,,24041,0,,
S1,201073914890537,14890537,,24167,0,,
R6,200812914889207,14889207,,10628,0,,
R8,201155014890941,14890941,,10841,0,,
S4,201066114885424,14885424,,902768,0,,
R11,201073314890534,14890534,,10153,0,,
S8,201044514890471,14890471,,24880,0,,
S5,200902314889643,14889643,,24523,0,,
R27,200915314887231,14887231,,901229,0,,
R5,200955114887486,14887486,,10523,0,,
R31,200831014889288,14889288,,10072,0,,
R28,200940614889840,14889840,,2937,0,,
RE6,200923014889743,14889743,,2644,0,,
R3,201102614885689,14885689,,902974,0,,
R23,201190214888945,14888945,,10230,0,,
S3,201115514890753,14890753,,900878,0,,
R17,200966914889969,14889969,,900180,0,,
XP1,200985514890063,14890063,,900333,0,,
S3,201034514890331,14890331,,900827,0,,
R17,200823014889253,14889253,,900145,0,,
S4,200970214884767,14884767,,902734,0,,
S9,201016314887870,14887870,,931446,0,,
R28,201184414891084,14891084,,2929,0,,
R37,200906814889667,14889667,,10759,0,,
S13,201047914890399,14890399,,24331,0,,
RE2,201189114886307,14886307,,2257,0,,
R14,200893414889614,14889614,,25851,0,,
S6,200944614902764,14902764,,24703,0,,
RE5,200887914889572,14889572,,2569,0,,
S1,200867014886933,14886933,,24128,0,,
R27,200967914887568,14887568,,901214,0,,
S11,201098214890644,14890644,,25036,0,,
S1,201125314888561,14888561,,24131,0,,
XP1,201118414890761,14890761,,900330,0,,
R17,201065714885420,14885420,,902118,0,,
R35,200826614886675,14886675,,10584,0,,
RE8,201094914890702,14890702,,2835,0,,
XP2,201039814890373,14890373,,2958,0,,
S13,201098614890647,14890647,,24335,0,,
S4,200966714887557,14887557,,911606,0,,
R27,200825014886667,14886667,,901246,0,,
S40,200831114886703,14886703,,25434,0,,
R1,201106414888430,14888430,,10105,0,,
S11,200999614890126,14890126,,25060,0,,
R2,200808514886561,14886561,,22624,0,,
R13,201160214890963,14890963,,10326,0,,
S40,201028314887944,14887944,,25460,0,,
XP2,201071514890528,14890528,,910325,0,,
RE80,201052714890434,14890434,,25512,0,,
R23,201186314888915,14888915,,10245,0,,
S10,200928414889758,14889758,,25174,0,,
R18,200900414887134,14887134,,10426,0,,
R3,200968314889979,14889979,,900969,0,,
RE11,200976814890019,14890019,,2165,0,,
R17,200823314889255,14889255,,900168,0,,
S4,201183314891076,14891076,,900761,0,,
S50,201134214890835,14890835,,928346,0,,
R18,200864114886910,14886910,,10443,0,,
R5,200859714886880,14886880,,10531,0,,
R28,200844614889364,14889364,,910369,0,,
RE5,200927314889756,14889756,,2545,0,,
R17,200862314889448,14889448,,900160,0,,
S5,201005614890179,14890179,,24563,0,,
S13,201000314890133,14890133,,24318,0,,
R35,201155314890943,14890943,,10590,0,,
S8,200996214890219,14890219,,24836,0,,
S3,201032914890319,14890319,,900845,0,,
S5,201151914888711,14888711,,24541,0,,
S6,200801714902679,14902679,,24672,0,,
R36,200904114889656,14889656,,10684,0,,
XP2,200938914889826,14889826,,2922,0,,
R39,200828114886684,14886684,,10791,0,,
RE11,201121214888531,14888531,,2180,0,,
S13,201154214890937,14890937,,24319,0,,
R28,200878114889518,14889518,,2936,0,,
RE8,200798914889162,14889162,,2840,0,,
S50,201184814891087,14891087,,25581,0,,
R5,201155714890946,14890946,,10537,0,,
XP1,201116014890755,14890755,,900314,0,,
RE3,201004514890173,14890173,,900981,0,,
S1,201122514890783,14890783,,24142,0,,
R11,201015014887859,14887859,,10160,0,,
R36,200828214886685,14886685,,10662,0,,
R28,200844414889362,14889362,,2932,0,,
S6,200849114902607,14902607,,24651,0,,
RE80,201053914890445,14890445,,25520,0,,
S11,200954414889915,14889915,,25055,0,,
R28,200875314889498,14889498,,910316,0,,
S4,201018114885098,14885098,,902732,0,,
R28,200874614889491,14889491,,910311,0,,
S5,201051314890427,14890427,,24562,0,,
S4,201083814890580,14890580,,900791,0,,
R38,200948214889867,14889867,,10860,0,,
XP1,200837714889311,14889311,,900365,0,,
R17,201019514890262,14890262,,900173,0,,
R3,201114714890752,14890752,,900933,0,,
S30,200940214889837,14889837,,25340,0,,
RE2,200803414883589,14883589,,2262,0,,
R8,201048114890401,14890401,,10827,0,,
S9,200967814887567,14887567,,931422,0,,
S9,200918514889719,14889719,,934431,0,,
RE2,201125414890796,14890796,,2202,0,,
R1,200881714889543,14889543,,10133,0,,
S9,201105314888421,14888421,,24942,0,,
R34,200906414887179,14887179,,10476,0,,
S6,200905114902632,14902632,,24656,0,,
R4,200906214884330,14884330,,2658,0,,
S13,201055014890452,14890452,,24383,0,,
R31,200878614889519,14889519,,10024,0,,
S1,200924814889748,14889748,,24152,0,,
S11,200851214889370,14889370,,25057,0,,
R14,200799314889152,14889152,,25830,0,,
R3,200863514884040,14884040,,912956,0,,
R22,201170114891015,14891015,,910060,0,,
R31,200989914890095,14890095,,10049,0,,
S1,200925414887295,14887295,,24123,0,,
S6,200994614902772,14902772,,24708,0,,
R7,200990114890097,14890097,,10737,0,,
RE6,200924114889746,14889746,,2639,0,,
RE80,201003814890167,14890167,,25534,0,,
S1,200829314886691,14886691,,24133,0,,
S9,201161814888770,14888770,,24979,0,,
XP2,201084414890586,14890586,,910374,0,,
RE1,201009514885020,14885020,,902065,0,,
R7,200867714889472,14889472,,10732,0,,
R28,201181414891060,14891060,,910376,0,,
S6,201187814891105,14891105,,24613,0,,
R1,201047114890395,14890395,,10142,0,,
R14,200944714889868,14889868,,25831,0,,
R28,201082514890569,14890569,,910322,0,,
S10,200938414889822,14889822,,25184,0,,
R16,200918814887255,14887255,,901650,0,,
XP1,200823514889256,14889256,,900382,0,,
RE2,201138814890868,14890868,,2203,0,,
R14,201091714890664,14890664,,25818,0,,
XP1,201182714891070,14891070,,900375,0,,
S50,201035114890338,14890338,,928374,0,,
S4,200917814884407,14884407,,902746,0,,
S40,200868114886941,14886941,,25472,0,,
R13,201172114891021,14891021,,10329,0,,
R14,200993414890159,14890159,,25862,0,,
S1,201054014890446,14890446,,24180,0,,
S11,200856014889418,14889418,,25046,0,,
S11,201098114890643,14890643,,25040,0,,
RE80,201003714890166,14890166,,25518,0,,
RE4,200860714889442,14889442,,2443,0,,
R16,200839714886760,14886760,,901665,0,,
R22,200840214889332,14889332,,900055,0,,
S4,200986814890075,14890075,,900755,0,,
S9,201116514888495,14888495,,931471,0,,
R13,201111214890735,14890735,,10330,0,,
R16,200821614889246,14889246,,900632,0,,
R11,201122214890781,14890781,,10166,0,,
R28,201034314890328,14890328,,910324,0,,
R35,200859114889438,14889438,,10589,0,,
R31,201155614888733,14888733,,10047,0,,
S9,201014814890233,14890233,,24994,0,,
R2,201088714890616,14890616,,22655,0,,
S1,201123414890789,14890789,,24171,0,,
R16,201064414888160,14888160,,901622,0,,
R7,201023914890284,14890284,,10720,0,,
R22,200914614889696,14889696,,910072,0,,
RE80,201053714890443,14890443,,25535,0,,
S6,201044614902681,14902681,,24673,0,,
R38,201171414886184,14886184,,10895,0,,
R22,201035914890345,14890345,,900083,0,,
S13,201098514890646,14890646,,24325,0,,
S1,201000014890130,14890130,,24113,0,,
R4,201070814890520,14890520,,10929,0,,
S13,201151614886036,14886036,,24336,0,,
S9,201101014888386,14888386,,24971,0,,
R6,201010114890206,14890206,,10636,0,,
S1,201172814888836,14888836,,24130,0,,
S9,201118114888505,14888505,,931418,0,,
XP1,200932914889780,14889780,,900335,0,,
R28,200986314890071,14890071,,910344,0,,
R2,201007914887812,14887812,,22616,0,,
S50,201038114890362,14890362,,25590,0,,
S1,201104414890704,14890704,,24045,0,,
R4,200911314889684,14889684,,10914,0,,
R8,200899814887122,14887122,,10813,0,,
S50,200875414889499,14889499,,928350,0,,
RE80,200902514889645,14889645,,25508,0,,
RE6,201122114890780,14890780,,2642,0,,
R41,201140014888653,14888653,,10973,0,,
XP1,200970814889991,14889991,,900390,0,,
S1,200923414889745,14889745,,24169,0,,
R7,201189414886310,14886310,,10745,0,,
R8,201002814887773,14887773,,10811,0,,
S10,201184714891086,14891086,,25185,0,,
R7,201038814888014,14888014,,10714,0,,
S9,201119214888514,14888514,,931459,0,,
S1,200975914890015,14890015,,24165,0,,
R27,201169214888814,14888814,,901226,0,,
S4,201071414890527,14890527,,900777,0,,
S2,201145814901975,14901975,,24228,0,,
S10,201187514891106,14891106,,25182,0,,
R5,200957614889939,14889939,,10533,0,,
S13,200807614889180,14889180,,24367,0,,
RE80,201103914890698,14890698,,25525,0,,
R37,201156014890948,14890948,,10773,0,,
R16,200919614889727,14889727,,900680,0,,
RE4,201022514890277,14890277,,2413,0,,
S10,201039514890370,14890370,,25159,0,,
S1,200905914889663,14889663,,24047,0,,
S13,200803314889136,14889136,,24311,0,,
R28,201182414891067,14891067,,910339,0,,
S1,201124514890793,14890793,,24144,0,,
S2,201093314902228,14902228,,24251,0,,
R31,201007614890195,14890195,,10069,0,,
S13,201150914890922,14890922,,24392,0,,
S3,200876214889506,14889506,,900817,0,,
S50,201138614890866,14890866,,25582,0,,
RE13,200942314887428,14887428,,2373,0,,
S4,200863214884038,14884038,,902742,0,,
S1,200975314890013,14890013,,24172,0,,
RE80,200902914889650,14889650,,25526,0,,
R1,201042014890393,14890393,,10129,0,,
R14,201011714887839,14887839,,25820,0,,
R16,200921214889735,14889735,,900640,0,,
S7,200993314890214,14890214,,24740,0,,
S7,201145014890951,14890951,,24768,0,,
RE80,200903214889651,14889651,,25510,0,,
S9,200965114889962,14889962,,24956,0,,
S50,200837914889313,14889313,,928382,0,,
S5,201153214890933,14890933,,24546,0,,
RE5,200817014889219,14889219,,2521,0,,
S9,200892814889603,14889603,,934466,0,,
S9,200922314887277,14887277,,24918,0,,
S9,201163414890983,14890983,,24993,0,,
S13,200807814889182,14889182,,24360,0,,
S7,200943914889855,14889855,,24757,0,,
S9,201061014888143,14888143,,24975,0,,
R27,200888014887073,14887073,,901250,0,,
S8,201142414890964,14890964,,24832,0,,
R16,201082714890571,14890571,,900677,0,,
R13,201076814888248,14888248,,10307,0,,
R5,200859914886882,14886882,,10534,0,,
RE13,200895214887113,14887113,,2369,0,,
R22,200875614889501,14889501,,910065,0,,
S8,200802314889210,14889210,,24889,0,,
R17,200919014889723,14889723,,900154,0,,
R1,201008114890198,14890198,,10117,0,,
R27,201117114888497,14888497,,901217,0,,
R2,200882114889546,14889546,,22675,0,,
RE4,201089114890619,14890619,,2419,0,,
S9,201050114890419,14890419,,24941,0,,
R16,200935614889805,14889805,,900635,0,,
RE2,201060814890476,14890476,,2219,0,,
S50,201132414890820,14890820,,928354,0,,
S9,201011914887842,14887842,,24929,0,,
RE5,201024514885154,14885154,,2570,0,,
RE13,200810414883663,14883663,,2362,0,,
RE13,200897714887124,14887124,,2377,0,,
R13,200880014889530,14889530,,10336,0,,
R28,200934914889796,14889796,,910360,0,,
R14,200993714890158,14890158,,25838,0,,
R35,200827314886677,14886677,,10585,0,,
R27,201169614888818,14888818,,901224,0,,
RE8,200896814889649,14889649,,2839,0,,
S2,201045114901920,14901920,,24223,0,,
R22,200818414889228,14889228,,910028,0,,
S8,200815014886597,14886597,,24862,0,,
R5,200956314887496,14887496,,10526,0,,
R27,201166514888797,14888797,,901270,0,,
S6,200799714902664,14902664,,24666,0,,
S9,201049314888063,14888063,,24930,0,,
S5,201151514890923,14890923,,24526,0,,
S10,200878214889515,14889515,,25178,0,,
S50,201089414890622,14890622,,25559,0,,
R7,201075214890546,14890546,,10739,0,,
R16,201165214886125,14886125,,902683,0,,
S1,200866714886931,14886931,,24145,0,,
RE80,201003514884979,14884979,,25200,0,,
S40,201076714888247,14888247,,25426,0,,
XP1,201067014890497,14890497,,900346,0,,
RE5,201164414890986,14890986,,2528,0,,
S13,201008014890197,14890197,,24350,0,,
R35,201124014890790,14890790,,10588,0,,
S8,200814714886593,14886593,,24831,0,,
S7,201000714887754,14887754,,24728,0,,
S9,200963414889958,14889958,,24996,0,,
S4,201180314891051,14891051,,900751,0,,
R1,201041914890392,14890392,,10131,0,,
R38,200964414889961,14889961,,10859,0,,
RE5,200887514889571,14889571,,2553,0,,
R27,200862114886897,14886897,,901266,0,,
R22,200812314889203,14889203,,900044,0,,
S8,200814514886590,14886590,,24871,0,,
R31,201186814891101,14891101,,10048,0,,
RE4,200922014889738,14889738,,2418,0,,
R1,201189714891117,14891117,,10515,0,,
S9,200968514887574,14887574,,931434,0,,
RE7,201166714886143,14886143,,902169,0,,
R34,201047214890396,14890396,,10470,0,,
R3,200920214884425,14884425,,912944,0,,
S2,200797914901986,14901986,,24229,0,,
S6,200847714902488,14902488,,24622,0,,
S6,201094714902602,14902602,,24650,0,,
R31,200904414889658,14889658,,10065,0,,
R1,201154514888724,14888724,,10106,0,,
S5,201104114890700,14890700,,24555,0,,
R7,200977114890021,14890021,,10731,0,,
R6,201159414886091,14886091,,10647,0,,
S3,201166614890997,14890997,,900826,0,,
R11,200965214889963,14889963,,10192,0,,
S50,200991714890114,14890114,,25594,0,,
S8,200995014890217,14890217,,24848,0,,
R22,200862614889450,14889450,,910022,0,,
RE2,200925514889749,14889749,,2232,0,,
R28,201185314891091,14891091,,2953,0,,
RE11,201027514890300,14890300,,2179,0,,
S5,201100614888381,14888381,,24560,0,,
S5,201148714888678,14888678,,24561,0,,
R27,201117514888501,14888501,,901235,0,,
R7,201088114890612,14890612,,10738,0,,
S9,200816114886602,14886602,,24952,0,,
S5,201152714888713,14888713,,24535,0,,
R3,200824314889260,14889260,,900940,0,,
R18,200864214886911,14886911,,10421,0,,
RE5,200826914883783,14883783,,2571,0,,
R23,201148514888674,14888674,,10238,0,,
S11,200806214889165,14889165,,25031,0,,
XP1,201084714890588,14890588,,900343,0,,
S6,200896214902672,14902672,,24670,0,,
S40,200868914886945,14886945,,25466,0,,
XP2,200992114890117,14890117,,2939,0,,
R2,201189914891119,14891119,,22618,0,,
XP1,200820014889236,14889236,,900344,0,,
R5,201007014890189,14890189,,10532,0,,
R25,201138514888642,14888642,,11275,0,,
S5,200852314886815,14886815,,24520,0,,
R34,201050014890418,14890418,,10475,0,,
R8,200899314889610,14889610,,10830,0,,
S4,200822114889250,14889250,,910610,0,,
S2,200847314902338,14902338,,24261,0,,
RE80,200806414889167,14889167,,25523,0,,
RE13,201056814888120,14888120,,2384,0,,
S11,201005214890177,14890177,,25026,0,,
RE80,200954714889918,14889918,,25509,0,,
R38,201072314885480,14885480,,10899,0,,
R27,200966314887554,14887554,,901244,0,,
R2,201140314888655,14888655,,22625,0,,
RE2,200964014889959,14889959,,2213,0,,
RE6,201071914885477,14885477,,2608,0,,
S40,201175414888848,14888848,,25428,0,,
R36,200991514890110,14890110,,10680,0,,
S3,200986614890074,14890074,,900831,0,,
S3,201035214890339,14890339,,900883,0,,
R40,201074514888231,14888231,,10006,0,,
R5,200956714889932,14889932,,10536,0,,
S6,200897614902708,14902708,,24680,0,,
R16,200934314889792,14889792,,900657,0,,
S4,200916014884394,14884394,,902762,0,,
R31,200807414889178,14889178,,10076,0,,
R27,201065114888164,14888164,,901213,0,,
RE11,201075114890544,14890544,,2185,0,,
RE6,200975214890012,14890012,,2637,0,,
XP1,200916214889703,14889703,,900360,0,,
R2,201002714887771,14887771,,22664,0,,
R14,201045014890420,14890420,,25859,0,,
R18,201052014888086,14888086,,10430,0,,
S9,201162514890979,14890979,,24997,0,,
R5,201156414888741,14888741,,10522,0,,
S13,200951614889902,14889902,,24349,0,,
R1,201190114891121,14891121,,10128,0,,
S50,201085114885575,14885575,,928314,0,,
R22,200862814889451,14889451,,910017,0,,
S2,200996414902107,14902107,,24240,0,,
R17,200822714889251,14889251,,900146,0,,
S9,201014714890232,14890232,,24981,0,,
S13,200957414889937,14889937,,24366,0,,
S8,201060014888136,14888136,,24822,0,,
RE6,200974814890010,14890010,,2641,0,,
RE8,200845414889425,14889425,,2821,0,,
RE1,200883114889551,14889551,,900058,0,,
R6,201010314890207,14890207,,10613,0,,
S40,201175514888849,14888849,,25476,0,,
R22,201169914886170,14886170,,912026,0,,
RE6,201060514890473,14890473,,2615,0,,
R22,201109114890728,14890728,,900036,0,,
R7,201126414890801,14890801,,10728,0,,
S9,200822914886649,14886649,,931409,0,,
R35,201125014888560,14888560,,10562,0,,
R27,201167914888807,14888807,,901223,0,,
S3,201016014890239,14890239,,900834,0,,
R6,201059214890467,14890467,,10634,0,,
R34,200861114886887,14886887,,10468,0,,
R7,200973014890004,14890004,,2697,0,,
S13,201051414890428,14890428,,24389,0,,
R5,200955414889926,14889926,,10516,0,,
XP1,201018714890255,14890255,,900384,0,,
R3,200839214889324,14889324,,910915,0,,
RE4,200990414890100,14890100,,2414,0,,
R3,201050914888080,14888080,,901910,0,,
S2,201045414902052,14902052,,24235,0,,
R7,201002914890160,14890160,,10716,0,,
RE2,200886614889565,14889565,,2216,0,,
R21,200991614887725,14887725,,25309,0,,
S1,201102414890684,14890684,,24025,0,,
S3,200890514889590,14889590,,900836,0,,
S50,201036814890352,14890352,,928378,0,,
R27,200862214886898,14886898,,901232,0,,
R17,200890814884242,14884242,,902162,0,,
S11,200999314890123,14890123,,25037,0,,
S11,200999814890128,14890128,,25056,0,,
R6,201110214885739,14885739,,10649,0,,
R31,200991814890115,14890115,,10053,0,,
R22,200967014889970,14889970,,910091,0,,
R28,201070514890521,14890521,,2969,0,,
S7,200813414886581,14886581,,24732,0,,
S2,200845714902184,14902184,,24247,0,,
RE6,201012414890224,14890224,,2614,0,,
R37,201157914890956,14890956,,10774,0,,
XP1,200838714889320,14889320,,900379,0,,
R13,200961114889955,14889955,,10339,0,,
RE2,200899214884263,14884263,,2275,0,,
R11,201024814890287,14890287,,10173,0,,
R38,200972614890003,14890003,,10869,0,,
R14,201093914890658,14890658,,25874,0,,
R11,200827914889274,14889274,,10183,0,,
RE80,200953714889912,14889912,,25522,0,,
S6,200847514902644,14902644,,24659,0,,
S2,200850214901942,14901942,,24225,0,,
R17,200863614889455,14889455,,900144,0,,
S5,201053014890435,14890435,,24542,0,,
RE5,200913814889693,14889693,,2533,0,,
R22,201020114885110,14885110,,912085,0,,
S11,201103414885698,14885698,,25245,0,,
S50,200929514889762,14889762,,25566,0,,
S9,200964614887543,14887543,,24950,0,,
R28,201181514891061,14891061,,910357,0,,
RE6,200975714890014,14890014,,2631,0,,
S11,201003414890163,14890163,,25059,0,,
S1,201123614888549,14888549,,24114,0,,
R12,200827014889271,14889271,,10290,0,,
R6,201010414890208,14890208,,10625,0,,
S7,200995814890213,14890213,,24736,0,,
R38,201121314890775,14890775,,10875,0,,
RE8,201100914885672,14885672,,2858,0,,
R28,200844514889363,14889363,,2927,0,,
R7,200925914889751,14889751,,10736,0,,
R28,200842014889344,14889344,,2925,0,,
R11,200914314887224,14887224,,10176,0,,
RE8,200845614889412,14889412,,2820,0,,
S4,200985414890062,14890062,,900749,0,,
R13,201066314890492,14890492,,10335,0,,
S1,201172914888837,14888837,,24121,0,,
S4,200892314884251,14884251,,902720,0,,
S2,200997114902041,14902041,,24234,0,,
XP1,201165614890994,14890994,,900368,0,,
RE4,201024014890285,14890285,,2411,0,,
RE11,200829714889282,14889282,,2178,0,,
R16,201033114890321,14890321,,900647,0,,
R22,201170414888822,14888822,,911044,0,,
S4,201082614890570,14890570,,900789,0,,
XP1,201084814890589,14890589,,900313,0,,
R27,201119614888517,14888517,,901280,0,,
R27,200917014887244,14887244,,901231,0,,
R31,200957314884679,14884679,,10022,0,,
S8,200945914889957,14889957,,24873,0,,
R18,201120914888528,14888528,,10418,0,,
S50,201040314890378,14890378,,25579,0,,
